epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,140.171,0.5368,0.33304,0.89401,0.99802,1,0.995,0.86299,0.59804,0.27774,0.95013,0.0015743,0.0015743,0.0015743
45,143.377,0.53341,0.32648,0.8966,0.99812,1,0.995,0.89734,0.54929,0.28038,0.93317,0.0015644,0.0015644,0.0015644
46,146.631,0.51493,0.31464,0.87865,0.99813,1,0.995,0.86923,0.59143,0.27527,0.95347,0.0015545,0.0015545,0.0015545
47,149.818,0.52089,0.32869,0.89706,0.99814,1,0.995,0.89403,0.54677,0.26803,0.9315,0.0015446,0.0015446,0.0015446
48,152.981,0.52207,0.33741,0.89782,0.99811,1,0.995,0.85342,0.60694,0.31106,0.96656,0.0015347,0.0015347,0.0015347
49,156.14,0.51193,0.32325,0.88607,0.99815,1,0.995,0.89676,0.54386,0.31693,0.93303,0.0015248,0.0015248,0.0015248
50,159.323,0.50393,0.33057,0.89327,0.99806,1,0.995,0.87324,0.53986,0.29837,0.92838,0.0015149,0.0015149,0.0015149
51,162.474,0.52129,0.31907,0.87717,0.99791,1,0.995,0.86199,0.56816,0.29255,0.93937,0.001505,0.001505,0.001505
52,165.62,0.53045,0.31931,0.8958,0.99637,1,0.995,0.87738,0.58661,0.43157,0.94757,0.0014951,0.0014951,0.0014951
53,168.754,0.49377,0.31316,0.8794,0.99753,1,0.995,0.88314,0.56821,0.28803,0.95329,0.0014852,0.0014852,0.0014852
54,171.907,0.49265,0.31396,0.88057,0.9981,1,0.995,0.88508,0.54638,0.26918,0.94011,0.0014753,0.0014753,0.0014753
55,175.059,0.49781,0.3078,0.87118,0.99814,1,0.995,0.87911,0.55556,0.27307,0.94423,0.0014654,0.0014654,0.0014654
56,178.214,0.51953,0.31677,0.89569,0.99814,1,0.995,0.87574,0.60469,0.27314,0.95304,0.0014555,0.0014555,0.0014555
57,181.362,0.49503,0.31182,0.88854,0.99811,1,0.995,0.89191,0.53878,0.26366,0.92327,0.0014456,0.0014456,0.0014456
58,184.507,0.52715,0.31357,0.87729,0.99808,1,0.995,0.87745,0.56504,0.2908,0.93524,0.0014357,0.0014357,0.0014357
59,187.668,0.47595,0.30543,0.87495,0.99814,1,0.995,0.89099,0.54268,0.26232,0.93056,0.0014258,0.0014258,0.0014258
60,190.842,0.47399,0.28859,0.8898,0.99818,1,0.995,0.87243,0.56128,0.2851,0.95332,0.0014159,0.0014159,0.0014159
61,193.976,0.4845,0.29567,0.88577,0.99816,1,0.995,0.88322,0.53338,0.23875,0.92485,0.001406,0.001406,0.001406
62,197.122,0.47003,0.29314,0.86681,0.99809,1,0.995,0.89814,0.55637,0.23976,0.93566,0.0013961,0.0013961,0.0013961
63,200.26,0.4594,0.28702,0.86285,0.99818,1,0.995,0.90291,0.53552,0.24416,0.92156,0.0013862,0.0013862,0.0013862
64,203.426,0.45183,0.28841,0.87078,0.99818,1,0.995,0.87954,0.56562,0.254,0.93173,0.0013763,0.0013763,0.0013763
65,206.562,0.49777,0.30101,0.89182,0.99804,1,0.995,0.88555,0.52823,0.2631,0.92561,0.0013664,0.0013664,0.0013664
66,209.718,0.47262,0.2832,0.87882,0.99813,1,0.995,0.87931,0.60179,0.28113,0.97213,0.0013565,0.0013565,0.0013565
67,212.866,0.47759,0.27718,0.88397,0.99817,1,0.995,0.88304,0.54647,0.25369,0.93293,0.0013466,0.0013466,0.0013466
