epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,54.2394,0.53967,0.50453,0.89908,0.99896,1,0.995,0.88464,0.53545,0.4033,0.96123,0.0018416,0.0018416,0.0018416
18,57.3172,0.59795,0.50029,0.91588,0.99883,1,0.995,0.8669,0.54979,0.41342,0.958,0.0018317,0.0018317,0.0018317
19,60.3753,0.57573,0.47922,0.89779,0.99885,1,0.995,0.88516,0.49767,0.36601,0.9212,0.0018218,0.0018218,0.0018218
20,63.4762,0.56474,0.48449,0.91941,0.99884,1,0.995,0.86529,0.49902,0.33576,0.92264,0.0018119,0.0018119,0.0018119
21,66.5476,0.57388,0.47338,0.9329,0.99877,1,0.995,0.89985,0.50675,0.37671,0.92351,0.001802,0.001802,0.001802
22,69.6117,0.57011,0.46457,0.91383,0.99873,1,0.995,0.86625,0.53985,0.32986,0.93465,0.0017921,0.0017921,0.0017921
23,72.6702,0.53788,0.43369,0.91449,0.99888,1,0.995,0.89887,0.46003,0.30993,0.90053,0.0017822,0.0017822,0.0017822
24,75.7396,0.56681,0.43238,0.91955,0.99894,1,0.995,0.87119,0.494,0.33047,0.92223,0.0017723,0.0017723,0.0017723
25,78.928,0.55276,0.44358,0.88033,0.99889,1,0.995,0.87117,0.55044,0.35005,0.95176,0.0017624,0.0017624,0.0017624
26,82.0362,0.52953,0.40583,0.897,0.99907,1,0.995,0.87551,0.52596,0.32532,0.93659,0.0017525,0.0017525,0.0017525
27,85.238,0.57712,0.43903,0.93226,0.99901,1,0.995,0.89584,0.47198,0.36023,0.9098,0.0017426,0.0017426,0.0017426
28,88.4855,0.55747,0.40729,0.9155,0.99891,1,0.995,0.89415,0.47872,0.34638,0.91278,0.0017327,0.0017327,0.0017327
29,91.6764,0.53319,0.4038,0.88612,0.99881,1,0.995,0.88306,0.53268,0.36061,0.95235,0.0017228,0.0017228,0.0017228
30,94.9983,0.57493,0.38988,0.9187,0.99879,1,0.995,0.89169,0.49635,0.307,0.91436,0.0017129,0.0017129,0.0017129
31,98.3209,0.55523,0.39214,0.91654,0.99863,1,0.995,0.88503,0.49015,0.30869,0.92037,0.001703,0.001703,0.001703
32,101.745,0.54916,0.38275,0.91062,0.99901,1,0.995,0.90532,0.46058,0.27378,0.89917,0.0016931,0.0016931,0.0016931
33,105.078,0.50015,0.40638,0.82193,0.99904,1,0.995,0.89587,0.4809,0.28266,0.91126,0.0016832,0.0016832,0.0016832
34,108.575,0.55131,0.37286,0.89778,0.99905,1,0.995,0.8911,0.48919,0.29575,0.91575,0.0016733,0.0016733,0.0016733
35,111.839,0.54685,0.36782,0.91596,0.99902,1,0.995,0.88127,0.50241,0.27587,0.91935,0.0016634,0.0016634,0.0016634
36,115.109,0.55098,0.36988,0.91018,0.99832,1,0.995,0.85849,0.55506,0.32173,0.94504,0.0016535,0.0016535,0.0016535
37,118.285,0.5466,0.37462,0.90585,0.99748,1,0.995,0.86862,0.53835,0.30001,0.94095,0.0016436,0.0016436,0.0016436
38,121.474,0.50629,0.35215,0.89211,0.99752,1,0.995,0.89897,0.49781,0.29762,0.91519,0.0016337,0.0016337,0.0016337
39,124.7,0.53459,0.35266,0.89802,0.99901,1,0.995,0.90048,0.47927,0.28808,0.91348,0.0016238,0.0016238,0.0016238
40,127.871,0.58509,0.37028,0.934,0.99896,1,0.995,0.88068,0.53916,0.31932,0.9635,0.0016139,0.0016139,0.0016139
41,131.022,0.51865,0.35878,0.89888,0.99887,1,0.995,0.90298,0.46613,0.29956,0.9077,0.001604,0.001604,0.001604
42,134.2,0.53595,0.35646,0.89576,0.999,1,0.995,0.90767,0.49642,0.28311,0.91164,0.0015941,0.0015941,0.0015941
43,137.368,0.51261,0.34559,0.85757,0.99904,1,0.995,0.89974,0.49808,0.27092,0.9251,0.0015842,0.0015842,0.0015842
44,140.623,0.52622,0.33394,0.88871,1,0.9996,0.995,0.90527,0.49465,0.29659,0.91969,0.0015743,0.0015743,0.0015743
45,143.795,0.49973,0.32816,0.89023,0.99913,1,0.995,0.90922,0.48484,0.27238,0.91161,0.0015644,0.0015644,0.0015644
46,146.997,0.52962,0.34497,0.9072,0.99905,1,0.995,0.88284,0.52707,0.29892,0.92844,0.0015545,0.0015545,0.0015545
47,150.166,0.54904,0.34921,0.90074,0.99906,1,0.995,0.88187,0.55398,0.2955,0.95641,0.0015446,0.0015446,0.0015446
48,153.371,0.53588,0.3445,0.88412,0.99861,1,0.995,0.89912,0.46501,0.26789,0.90186,0.0015347,0.0015347,0.0015347
49,156.535,0.51955,0.32819,0.89028,0.9989,1,0.995,0.89842,0.46233,0.26958,0.89928,0.0015248,0.0015248,0.0015248
50,159.685,0.49449,0.31217,0.88646,0.99895,1,0.995,0.9021,0.48101,0.27068,0.90398,0.0015149,0.0015149,0.0015149
51,162.874,0.50806,0.32459,0.90351,0.99905,1,0.995,0.89919,0.46507,0.25636,0.90292,0.001505,0.001505,0.001505
52,166.063,0.51961,0.33223,0.88639,0.99903,1,0.995,0.88683,0.52175,0.2964,0.92766,0.0014951,0.0014951,0.0014951
53,169.208,0.50599,0.31643,0.87329,0.999,1,0.995,0.90765,0.47806,0.25952,0.90735,0.0014852,0.0014852,0.0014852
54,172.398,0.51043,0.31646,0.90226,1,1,0.995,0.89626,0.53432,0.29151,0.95251,0.0014753,0.0014753,0.0014753
55,175.547,0.51575,0.32364,0.88704,0.99903,1,0.995,0.88126,0.5626,0.28606,0.94273,0.0014654,0.0014654,0.0014654
56,178.769,0.51244,0.33204,0.89634,0.99906,1,0.995,0.90086,0.5202,0.27288,0.93565,0.0014555,0.0014555,0.0014555
57,182.223,0.49956,0.32264,0.88725,0.99905,1,0.995,0.90266,0.50993,0.25985,0.9212,0.0014456,0.0014456,0.0014456
58,185.532,0.49753,0.31995,0.888,0.99907,1,0.995,0.87465,0.53704,0.27633,0.93485,0.0014357,0.0014357,0.0014357
59,188.658,0.50582,0.30974,0.89068,0.99904,1,0.995,0.87889,0.53449,0.26954,0.93516,0.0014258,0.0014258,0.0014258
60,191.753,0.52666,0.31487,0.90149,0.99921,1,0.995,0.90556,0.48109,0.26425,0.91256,0.0014159,0.0014159,0.0014159
61,194.869,0.50374,0.31815,0.92011,0.99903,0.98333,0.99468,0.89728,0.48767,0.29051,0.90604,0.001406,0.001406,0.001406
62,198.042,0.50814,0.32563,0.88593,0.99898,1,0.995,0.88798,0.50715,0.28463,0.92506,0.0013961,0.0013961,0.0013961
63,201.216,0.52379,0.33439,0.88903,0.99906,1,0.995,0.89474,0.48817,0.27634,0.90527,0.0013862,0.0013862,0.0013862
64,204.422,0.48006,0.31508,0.87827,0.99848,1,0.995,0.88459,0.51458,0.27766,0.92286,0.0013763,0.0013763,0.0013763
65,207.582,0.45403,0.30336,0.87011,0.99847,1,0.995,0.88666,0.51502,0.27305,0.94115,0.0013664,0.0013664,0.0013664
66,210.759,0.49919,0.31209,0.88008,0.9976,1,0.995,0.8942,0.4753,0.25688,0.90295,0.0013565,0.0013565,0.0013565
67,213.904,0.45381,0.28864,0.86848,0.99883,1,0.995,0.88827,0.48303,0.24102,0.91398,0.0013466,0.0013466,0.0013466
68,217.079,0.44876,0.28424,0.88729,0.99903,1,0.995,0.90809,0.46794,0.24808,0.90455,0.0013367,0.0013367,0.0013367
69,220.244,0.46093,0.28484,0.88567,0.99906,1,0.995,0.91316,0.48634,0.24846,0.90892,0.0013268,0.0013268,0.0013268
70,223.438,0.48183,0.3032,0.88759,0.99904,1,0.995,0.9063,0.46756,0.24213,0.90462,0.0013169,0.0013169,0.0013169
71,226.611,0.46453,0.28836,0.87473,0.99906,1,0.995,0.907,0.46123,0.23462,0.89777,0.001307,0.001307,0.001307
72,229.769,0.44376,0.28054,0.87368,0.99906,1,0.995,0.91011,0.48711,0.24135,0.91236,0.0012971,0.0012971,0.0012971
73,232.903,0.47677,0.28904,0.88566,0.99892,1,0.995,0.90598,0.45604,0.23654,0.89733,0.0012872,0.0012872,0.0012872
74,236.124,0.4673,0.29083,0.86661,0.99891,1,0.995,0.89861,0.48669,0.2426,0.90709,0.0012773,0.0012773,0.0012773
75,239.26,0.45021,0.28775,0.87701,0.99898,1,0.995,0.89184,0.46067,0.23837,0.90649,0.0012674,0.0012674,0.0012674
76,242.43,0.4525,0.2827,0.87063,0.99873,1,0.995,0.89084,0.50148,0.26876,0.93179,0.0012575,0.0012575,0.0012575
77,245.572,0.46704,0.29798,0.88285,0.99884,1,0.995,0.88602,0.52283,0.2442,0.92864,0.0012476,0.0012476,0.0012476
78,248.714,0.44701,0.28045,0.891,0.99908,1,0.995,0.90614,0.44142,0.23928,0.89871,0.0012377,0.0012377,0.0012377
79,252.069,0.47932,0.29922,0.90939,0.99905,1,0.995,0.88994,0.49065,0.26228,0.92348,0.0012278,0.0012278,0.0012278
80,255.262,0.45812,0.2983,0.89891,0.99894,1,0.995,0.89234,0.4848,0.24969,0.91689,0.0012179,0.0012179,0.0012179
81,258.403,0.45537,0.29806,0.86318,0.99903,1,0.995,0.90561,0.49157,0.25228,0.91969,0.001208,0.001208,0.001208
82,261.582,0.42417,0.27691,0.87565,0.99907,1,0.995,0.89358,0.4891,0.24598,0.91382,0.0011981,0.0011981,0.0011981
83,264.76,0.46281,0.29046,0.86461,0.99999,1,0.995,0.89484,0.48309,0.25994,0.9157,0.0011882,0.0011882,0.0011882
84,267.918,0.44933,0.28292,0.8892,1,0.98264,0.98828,0.88814,0.51909,0.31319,0.92113,0.0011783,0.0011783,0.0011783
85,271.061,0.45243,0.29315,0.8884,0.99908,1,0.995,0.90138,0.4923,0.24594,0.91941,0.0011684,0.0011684,0.0011684
86,274.252,0.45706,0.29474,0.87557,0.99906,1,0.995,0.88768,0.4884,0.24988,0.91387,0.0011585,0.0011585,0.0011585
87,277.409,0.47142,0.28699,0.86956,0.99907,1,0.995,0.89829,0.48421,0.24648,0.90868,0.0011486,0.0011486,0.0011486
88,280.607,0.43471,0.26661,0.86523,0.99907,1,0.995,0.89937,0.49778,0.24216,0.91404,0.0011387,0.0011387,0.0011387
89,283.798,0.44853,0.2807,0.86271,0.99908,1,0.995,0.89943,0.48071,0.23445,0.91525,0.0011288,0.0011288,0.0011288
90,286.944,0.39747,0.26348,0.80692,0.99906,1,0.995,0.89703,0.51742,0.25453,0.93712,0.0011189,0.0011189,0.0011189
91,290.096,0.45356,0.27557,0.86239,0.99897,1,0.995,0.89413,0.4884,0.24682,0.9209,0.001109,0.001109,0.001109
92,293.361,0.4734,0.30719,0.85934,0.99899,1,0.995,0.89193,0.52015,0.25361,0.93279,0.0010991,0.0010991,0.0010991
93,296.557,0.42893,0.27022,0.85654,0.99886,1,0.995,0.88426,0.55093,0.26577,0.94818,0.0010892,0.0010892,0.0010892
94,299.748,0.45013,0.26759,0.87864,0.99908,1,0.995,0.89194,0.51569,0.2483,0.9301,0.0010793,0.0010793,0.0010793
95,302.896,0.43755,0.26405,0.86752,0.99907,1,0.995,0.90045,0.49469,0.25956,0.92111,0.0010694,0.0010694,0.0010694
96,306.064,0.43084,0.27116,0.83988,0.99905,1,0.995,0.90351,0.50378,0.24042,0.92686,0.0010595,0.0010595,0.0010595
97,309.24,0.4439,0.26512,0.86845,0.99909,1,0.995,0.90448,0.48144,0.22939,0.91224,0.0010496,0.0010496,0.0010496
98,312.411,0.41989,0.26188,0.85362,0.99907,1,0.995,0.90335,0.48031,0.24357,0.91644,0.0010397,0.0010397,0.0010397
99,315.573,0.43092,0.25906,0.84388,0.99908,1,0.995,0.89829,0.47563,0.23892,0.91112,0.0010298,0.0010298,0.0010298
100,318.771,0.43878,0.27578,0.86657,0.99905,1,0.995,0.86929,0.60711,0.26863,0.98047,0.0010199,0.0010199,0.0010199
101,321.923,0.41198,0.26379,0.85703,0.99906,1,0.995,0.90377,0.508,0.24564,0.92679,0.00101,0.00101,0.00101
102,325.1,0.41719,0.25667,0.85178,0.99906,1,0.995,0.89158,0.50771,0.23959,0.92044,0.0010001,0.0010001,0.0010001
103,328.256,0.40318,0.26614,0.86557,0.99908,1,0.995,0.89469,0.48801,0.24073,0.91629,0.0009902,0.0009902,0.0009902
104,331.433,0.3837,0.24783,0.84845,0.99906,1,0.995,0.9034,0.47449,0.23476,0.90782,0.0009803,0.0009803,0.0009803
105,334.59,0.39581,0.25228,0.85483,0.99902,1,0.995,0.9061,0.4881,0.23182,0.92063,0.0009704,0.0009704,0.0009704
106,337.78,0.43026,0.2636,0.85907,0.99908,1,0.995,0.91999,0.47263,0.23444,0.90714,0.0009605,0.0009605,0.0009605
107,340.94,0.40817,0.25252,0.84652,0.9991,1,0.995,0.91427,0.46599,0.23121,0.90648,0.0009506,0.0009506,0.0009506
108,344.108,0.41921,0.25369,0.84791,0.99907,1,0.995,0.89693,0.50581,0.23396,0.92054,0.0009407,0.0009407,0.0009407
109,347.25,0.41517,0.25668,0.86143,0.99906,1,0.995,0.90931,0.48402,0.22757,0.91367,0.0009308,0.0009308,0.0009308
110,350.414,0.39866,0.29441,0.81211,0.9991,1,0.995,0.91012,0.48179,0.24105,0.90938,0.0009209,0.0009209,0.0009209
111,353.583,0.39847,0.25529,0.86531,0.99908,1,0.995,0.90468,0.48136,0.23236,0.9118,0.000911,0.000911,0.000911
112,356.804,0.40173,0.26783,0.86408,0.9991,1,0.995,0.90346,0.49821,0.23034,0.92367,0.0009011,0.0009011,0.0009011
113,359.949,0.39202,0.24632,0.85069,0.99908,1,0.995,0.90872,0.47234,0.22158,0.90657,0.0008912,0.0008912,0.0008912
114,363.114,0.39344,0.24775,0.85268,0.99893,1,0.995,0.89996,0.46804,0.23146,0.90313,0.0008813,0.0008813,0.0008813
115,366.262,0.39336,0.24697,0.85031,0.99908,1,0.995,0.89262,0.49019,0.24164,0.90584,0.0008714,0.0008714,0.0008714
116,369.457,0.39894,0.25431,0.85466,0.99908,1,0.995,0.90422,0.51088,0.24283,0.92022,0.0008615,0.0008615,0.0008615
117,372.59,0.38913,0.24249,0.85153,0.99911,1,0.995,0.90793,0.49847,0.22907,0.92078,0.0008516,0.0008516,0.0008516
118,375.741,0.39819,0.2419,0.86682,0.99909,1,0.995,0.89965,0.51032,0.23565,0.9223,0.0008417,0.0008417,0.0008417
119,378.874,0.39747,0.24649,0.85617,0.9991,1,0.995,0.8956,0.49557,0.22583,0.91916,0.0008318,0.0008318,0.0008318
120,382.041,0.38622,0.24214,0.85443,0.9991,1,0.995,0.91484,0.48893,0.21726,0.91872,0.0008219,0.0008219,0.0008219
121,385.201,0.38175,0.24326,0.85571,0.99911,1,0.995,0.91136,0.48856,0.22685,0.92656,0.000812,0.000812,0.000812
122,388.388,0.37954,0.26763,0.84676,0.99908,1,0.995,0.91334,0.46991,0.22881,0.91451,0.0008021,0.0008021,0.0008021
123,391.543,0.451,0.35566,0.88432,0.99909,1,0.995,0.91044,0.48221,0.21968,0.91928,0.0007922,0.0007922,0.0007922
124,394.717,0.40439,0.25157,0.86545,0.99909,1,0.995,0.89583,0.53285,0.23566,0.94897,0.0007823,0.0007823,0.0007823
125,397.88,0.3927,0.24241,0.86027,0.99903,1,0.995,0.90403,0.46567,0.21922,0.91366,0.0007724,0.0007724,0.0007724
126,401.056,0.38011,0.25027,0.84789,0.99908,1,0.995,0.88915,0.48168,0.21711,0.91748,0.0007625,0.0007625,0.0007625
127,404.19,0.36375,0.227,0.84838,0.9991,1,0.995,0.90809,0.47551,0.21491,0.92377,0.0007526,0.0007526,0.0007526
128,407.416,0.38391,0.24037,0.85884,0.99907,1,0.995,0.89599,0.52896,0.2362,0.94545,0.0007427,0.0007427,0.0007427
129,410.627,0.37711,0.23453,0.85144,0.99908,1,0.995,0.9089,0.48386,0.21958,0.92193,0.0007328,0.0007328,0.0007328
130,413.863,0.37287,0.23923,0.85498,0.99909,1,0.995,0.91072,0.47533,0.20987,0.91721,0.0007229,0.0007229,0.0007229
131,417.088,0.36015,0.23053,0.84252,0.99907,1,0.995,0.90913,0.47168,0.20727,0.90984,0.000713,0.000713,0.000713
132,420.319,0.3565,0.24046,0.84186,0.99907,1,0.995,0.89596,0.51168,0.22814,0.93757,0.0007031,0.0007031,0.0007031
133,423.498,0.3555,0.22111,0.84837,0.99909,1,0.995,0.90399,0.48996,0.23144,0.92294,0.0006932,0.0006932,0.0006932
134,426.627,0.35338,0.22797,0.85198,0.99908,1,0.995,0.89343,0.49732,0.22849,0.92867,0.0006833,0.0006833,0.0006833
135,429.764,0.36277,0.22441,0.84256,0.99909,1,0.995,0.90015,0.50487,0.22865,0.92878,0.0006734,0.0006734,0.0006734
136,432.908,0.34242,0.21795,0.83792,0.9991,1,0.995,0.90698,0.50203,0.2276,0.9252,0.0006635,0.0006635,0.0006635
137,436.066,0.38717,0.24083,0.84072,1,1,0.995,0.90704,0.5287,0.22625,0.93564,0.0006536,0.0006536,0.0006536
138,439.247,0.35416,0.21919,0.83356,0.9991,1,0.995,0.90326,0.5011,0.22043,0.9235,0.0006437,0.0006437,0.0006437
139,442.413,0.35888,0.23182,0.84862,0.9991,1,0.995,0.89603,0.52127,0.23206,0.93335,0.0006338,0.0006338,0.0006338
140,445.611,0.35538,0.22465,0.84259,0.99911,1,0.995,0.90881,0.48248,0.21079,0.91736,0.0006239,0.0006239,0.0006239
141,448.741,0.38616,0.23636,0.84833,0.99909,1,0.995,0.91204,0.48686,0.22722,0.92569,0.000614,0.000614,0.000614
142,451.931,0.38343,0.23626,0.84739,0.99909,1,0.995,0.90401,0.49132,0.2167,0.92585,0.0006041,0.0006041,0.0006041
143,455.071,0.34692,0.22188,0.84382,0.99909,1,0.995,0.90743,0.4759,0.21954,0.91933,0.0005942,0.0005942,0.0005942
144,458.297,0.37006,0.22437,0.84727,1,1,0.995,0.89007,0.54844,0.22966,0.95691,0.0005843,0.0005843,0.0005843
145,461.45,0.35785,0.22973,0.83655,0.99909,1,0.995,0.90305,0.49362,0.2214,0.92673,0.0005744,0.0005744,0.0005744
146,464.642,0.33865,0.22443,0.83016,0.9991,1,0.995,0.90502,0.47591,0.21276,0.92568,0.0005645,0.0005645,0.0005645
147,467.778,0.33717,0.2166,0.84199,0.99911,1,0.995,0.91303,0.47387,0.20521,0.91826,0.0005546,0.0005546,0.0005546
148,470.939,0.34051,0.21659,0.83575,0.99911,1,0.995,0.90797,0.46332,0.20233,0.91502,0.0005447,0.0005447,0.0005447
149,474.087,0.34284,0.21812,0.85271,0.9991,1,0.995,0.9102,0.46611,0.2063,0.9147,0.0005348,0.0005348,0.0005348
150,477.25,0.32886,0.20719,0.82872,1,1,0.995,0.90691,0.48527,0.22092,0.92559,0.0005249,0.0005249,0.0005249
151,480.446,0.32661,0.21617,0.8324,1,1,0.995,0.91898,0.48182,0.21296,0.92333,0.000515,0.000515,0.000515
152,483.776,0.32452,0.20704,0.83929,0.9991,1,0.995,0.92054,0.46967,0.2208,0.91799,0.0005051,0.0005051,0.0005051
153,486.972,0.34753,0.22737,0.84558,0.9991,1,0.995,0.91149,0.48047,0.21742,0.92145,0.0004952,0.0004952,0.0004952
154,490.158,0.33166,0.21132,0.81761,0.9991,1,0.995,0.90694,0.4872,0.21635,0.92626,0.0004853,0.0004853,0.0004853
155,493.312,0.31899,0.2102,0.83646,0.9991,1,0.995,0.90385,0.4972,0.21925,0.93103,0.0004754,0.0004754,0.0004754
156,496.548,0.31929,0.20759,0.85324,0.99911,1,0.995,0.90347,0.51479,0.21662,0.94102,0.0004655,0.0004655,0.0004655
157,499.751,0.31382,0.20396,0.83249,0.9991,1,0.995,0.89918,0.51631,0.22135,0.94602,0.0004556,0.0004556,0.0004556
158,502.849,0.33592,0.21319,0.83288,0.9991,1,0.995,0.89349,0.50609,0.21844,0.94055,0.0004457,0.0004457,0.0004457
159,505.94,0.30314,0.19936,0.84211,0.9991,1,0.995,0.90305,0.48236,0.21488,0.92176,0.0004358,0.0004358,0.0004358
160,509.001,0.33304,0.22249,0.84261,0.99911,1,0.995,0.90483,0.4848,0.22361,0.91862,0.0004259,0.0004259,0.0004259
161,512.039,0.31974,0.21152,0.84056,0.9991,1,0.995,0.9088,0.4737,0.20947,0.91066,0.000416,0.000416,0.000416
162,515.099,0.32695,0.21258,0.86073,0.9991,1,0.995,0.91132,0.48305,0.21035,0.91951,0.0004061,0.0004061,0.0004061
163,518.133,0.30904,0.20617,0.84909,0.9991,1,0.995,0.9154,0.46846,0.20383,0.91229,0.0003962,0.0003962,0.0003962
164,521.183,0.34375,0.21413,0.83288,0.99912,1,0.995,0.91529,0.46884,0.20691,0.91348,0.0003863,0.0003863,0.0003863
165,524.212,0.32062,0.20297,0.84795,0.9991,1,0.995,0.90239,0.49612,0.21265,0.933,0.0003764,0.0003764,0.0003764
166,527.252,0.29355,0.19972,0.83803,0.99909,1,0.995,0.90465,0.48737,0.21499,0.934,0.0003665,0.0003665,0.0003665
167,530.325,0.32787,0.21115,0.83896,0.9991,1,0.995,0.90299,0.50451,0.21974,0.94409,0.0003566,0.0003566,0.0003566
168,533.372,0.30086,0.1987,0.81713,0.9991,1,0.995,0.90418,0.49583,0.21413,0.93823,0.0003467,0.0003467,0.0003467
169,536.431,0.30699,0.2014,0.83747,0.99911,1,0.995,0.89767,0.51413,0.22215,0.94368,0.0003368,0.0003368,0.0003368
170,539.49,0.29941,0.18699,0.81944,0.9991,1,0.995,0.90829,0.48114,0.21012,0.9312,0.0003269,0.0003269,0.0003269
171,542.521,0.29374,0.1969,0.8112,0.99909,1,0.995,0.90973,0.46307,0.20941,0.92136,0.000317,0.000317,0.000317
172,545.565,0.2894,0.18953,0.82332,0.99909,1,0.995,0.90202,0.49812,0.21071,0.94151,0.0003071,0.0003071,0.0003071
173,548.602,0.30058,0.19499,0.83397,0.99911,1,0.995,0.90592,0.49217,0.20365,0.93293,0.0002972,0.0002972,0.0002972
174,551.645,0.30682,0.20793,0.83292,0.99909,1,0.995,0.90046,0.48895,0.21296,0.93083,0.0002873,0.0002873,0.0002873
175,554.68,0.29799,0.2041,0.82278,0.99909,1,0.995,0.90389,0.49189,0.20636,0.93424,0.0002774,0.0002774,0.0002774
176,557.741,0.30428,0.20442,0.82385,0.9991,1,0.995,0.90723,0.47452,0.20561,0.92717,0.0002675,0.0002675,0.0002675
177,560.811,0.2977,0.19837,0.8264,0.99911,1,0.995,0.9137,0.46588,0.20606,0.92451,0.0002576,0.0002576,0.0002576
178,563.967,0.28812,0.18729,0.82846,0.99912,1,0.995,0.90956,0.49544,0.21196,0.93953,0.0002477,0.0002477,0.0002477
179,567.023,0.27389,0.18794,0.81747,0.9991,1,0.995,0.90666,0.49386,0.21292,0.94265,0.0002378,0.0002378,0.0002378
180,570.086,0.28834,0.19266,0.82288,0.9991,1,0.995,0.90193,0.48276,0.20497,0.93387,0.0002279,0.0002279,0.0002279
181,573.112,0.29328,0.1894,0.85137,0.99909,1,0.995,0.90256,0.48623,0.20524,0.93599,0.000218,0.000218,0.000218
182,576.159,0.29246,0.19534,0.83674,0.9991,1,0.995,0.90252,0.48179,0.20153,0.9332,0.0002081,0.0002081,0.0002081
183,579.195,0.27154,0.18248,0.81063,0.99912,1,0.995,0.90796,0.4947,0.2075,0.93826,0.0001982,0.0001982,0.0001982
184,582.244,0.2758,0.19083,0.84054,0.99911,1,0.995,0.90064,0.50195,0.21145,0.93543,0.0001883,0.0001883,0.0001883
185,585.272,0.29065,0.20027,0.83068,0.99911,1,0.995,0.90004,0.51277,0.21416,0.94295,0.0001784,0.0001784,0.0001784
186,588.319,0.28269,0.19011,0.82309,0.99911,1,0.995,0.90276,0.49278,0.20216,0.9324,0.0001685,0.0001685,0.0001685
187,591.373,0.24432,0.17031,0.80638,0.9991,1,0.995,0.90327,0.4873,0.19831,0.93015,0.0001586,0.0001586,0.0001586
188,594.412,0.27168,0.18978,0.83687,0.9991,1,0.995,0.90383,0.49994,0.20226,0.9405,0.0001487,0.0001487,0.0001487
189,597.45,0.26002,0.18311,0.82527,0.99911,1,0.995,0.89999,0.50064,0.20561,0.94249,0.0001388,0.0001388,0.0001388
190,600.521,0.26842,0.17827,0.8293,0.99911,1,0.995,0.90036,0.49513,0.20787,0.93739,0.0001289,0.0001289,0.0001289
191,629.469,0.23369,0.15382,0.7776,0.99911,1,0.995,0.90379,0.49316,0.20458,0.93685,0.000119,0.000119,0.000119
192,632.895,0.23182,0.15212,0.78878,0.9991,1,0.995,0.9001,0.49028,0.20514,0.94039,0.0001091,0.0001091,0.0001091
193,636.083,0.22345,0.14884,0.7989,0.9991,1,0.995,0.9044,0.4888,0.2044,0.94118,9.92e-05,9.92e-05,9.92e-05
194,639.244,0.22788,0.14829,0.79627,0.9991,1,0.995,0.9005,0.50277,0.20381,0.94578,8.93e-05,8.93e-05,8.93e-05
195,642.398,0.24604,0.15851,0.81858,0.99909,1,0.995,0.89853,0.50339,0.20701,0.94557,7.94e-05,7.94e-05,7.94e-05
196,645.564,0.21409,0.15093,0.78905,0.9991,1,0.995,0.90461,0.49386,0.21186,0.94329,6.95e-05,6.95e-05,6.95e-05
197,648.712,0.2243,0.14966,0.79455,0.99909,1,0.995,0.90785,0.49101,0.20645,0.94205,5.96e-05,5.96e-05,5.96e-05
